             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46            47            48            49            50            51            52            53            54            55            56            57            58            59            60            61            62            63            64            65            66            67            68            69            70            71            72            73            74            75            76            77            78            79            80            81            82            83            84            85            86            87            88            89            90            91            92            93            94            95            96            97            98            99           100           101           102
 *****************  New condition ***********************************************************************************************
 Year= 2021 Month= 3 Day= 21 Lat(deg)= 42.4995 Lon(deg)= 143.433 Alti(m)= 30000 g= 10
 Particle name = neutro
 E(MeV/n) /cos            -1         -0.98         -0.96         -0.94         -0.92          -0.9         -0.88         -0.86         -0.84         -0.82          -0.8         -0.78         -0.76         -0.74         -0.72          -0.7         -0.68         -0.66         -0.64         -0.62          -0.6         -0.58         -0.56         -0.54         -0.52          -0.5         -0.48         -0.46         -0.44         -0.42          -0.4         -0.38         -0.36         -0.34         -0.32          -0.3         -0.28         -0.26         -0.24         -0.22          -0.2         -0.18         -0.16         -0.14         -0.12          -0.1         -0.08         -0.06         -0.04         -0.02             0          0.02          0.04          0.06          0.08           0.1          0.12          0.14          0.16          0.18           0.2          0.22          0.24          0.26          0.28           0.3          0.32          0.34          0.36          0.38           0.4          0.42          0.44          0.46          0.48           0.5          0.52          0.54          0.56          0.58           0.6          0.62          0.64          0.66          0.68           0.7          0.72          0.74          0.76          0.78           0.8          0.82          0.84          0.86          0.88           0.9          0.92          0.94          0.96          0.98             1 (/(MeV/n)/cm2/s/sr)
  3.571700e-01  2.434562e-06  2.449001e-06  2.463213e-06  2.477197e-06  2.490953e-06  2.504480e-06  2.517778e-06  2.530847e-06  2.543685e-06  2.556293e-06  2.568669e-06  2.580813e-06  2.592724e-06  2.604402e-06  2.615846e-06  2.627056e-06  2.638030e-06  2.648768e-06  2.659269e-06  2.669533e-06  2.679558e-06  2.689343e-06  2.698889e-06  2.708193e-06  2.717254e-06  2.726072e-06  2.734646e-06  2.742974e-06  2.751055e-06  2.758888e-06  2.766471e-06  2.773803e-06  2.780882e-06  2.787707e-06  2.794275e-06  2.800585e-06  2.806635e-06  2.812422e-06  2.817943e-06  2.823195e-06  2.828176e-06  2.832882e-06  2.837308e-06  2.841449e-06  2.845300e-06  2.848854e-06  2.852101e-06  2.855030e-06  2.880460e-06  2.928642e-06  2.976824e-06  3.025006e-06  3.073188e-06  3.096415e-06  3.094352e-06  3.091868e-06  3.088987e-06  3.085725e-06  3.082097e-06  3.078112e-06  3.073781e-06  3.069110e-06  3.064108e-06  3.058779e-06  3.053129e-06  3.047163e-06  3.040885e-06  3.034298e-06  3.027407e-06  3.020214e-06  3.012722e-06  3.004935e-06  2.996854e-06  2.988482e-06  2.979821e-06  2.970873e-06  2.961640e-06  2.952124e-06  2.942327e-06  2.932250e-06  2.921895e-06  2.911263e-06  2.900356e-06  2.889174e-06  2.877720e-06  2.865994e-06  2.853997e-06  2.841732e-06  2.829197e-06  2.816396e-06  2.803328e-06  2.789994e-06  2.776396e-06  2.762534e-06  2.748410e-06  2.734023e-06  2.719375e-06  2.704466e-06  2.689297e-06  2.673869e-06           nan
  4.496500e-01  2.714367e-06  2.730466e-06  2.746311e-06  2.761902e-06  2.777239e-06  2.792321e-06  2.807148e-06  2.821718e-06  2.836032e-06  2.850089e-06  2.863887e-06  2.877427e-06  2.890707e-06  2.903728e-06  2.916487e-06  2.928985e-06  2.941220e-06  2.953193e-06  2.964901e-06  2.976344e-06  2.987521e-06  2.998431e-06  3.009073e-06  3.019447e-06  3.029550e-06  3.039381e-06  3.048940e-06  3.058225e-06  3.067235e-06  3.075968e-06  3.084423e-06  3.092598e-06  3.100490e-06  3.108100e-06  3.115423e-06  3.122458e-06  3.129203e-06  3.135655e-06  3.141810e-06  3.147667e-06  3.153220e-06  3.158466e-06  3.163401e-06  3.168019e-06  3.172312e-06  3.176274e-06  3.179894e-06  3.183160e-06  3.211513e-06  3.265233e-06  3.318952e-06  3.372672e-06  3.426392e-06  3.452288e-06  3.449988e-06  3.447218e-06  3.444006e-06  3.440369e-06  3.436324e-06  3.431881e-06  3.427052e-06  3.421845e-06  3.416267e-06  3.410326e-06  3.404027e-06  3.397375e-06  3.390375e-06  3.383032e-06  3.375349e-06  3.367329e-06  3.358976e-06  3.350294e-06  3.341284e-06  3.331950e-06  3.322293e-06  3.312317e-06  3.302023e-06  3.291414e-06  3.280490e-06  3.269255e-06  3.257710e-06  3.245856e-06  3.233695e-06  3.221228e-06  3.208458e-06  3.195384e-06  3.182009e-06  3.168333e-06  3.154359e-06  3.140086e-06  3.125516e-06  3.110650e-06  3.095489e-06  3.080034e-06  3.064286e-06  3.048246e-06  3.031914e-06  3.015291e-06  2.998379e-06  2.981178e-06           nan
  5.660800e-01  3.080873e-06  3.099145e-06  3.117130e-06  3.134827e-06  3.152234e-06  3.169353e-06  3.186181e-06  3.202719e-06  3.218966e-06  3.234920e-06  3.250582e-06  3.265950e-06  3.281023e-06  3.295802e-06  3.310284e-06  3.324469e-06  3.338357e-06  3.351946e-06  3.365235e-06  3.378223e-06  3.390909e-06  3.403292e-06  3.415372e-06  3.427145e-06  3.438613e-06  3.449772e-06  3.460622e-06  3.471160e-06  3.481387e-06  3.491299e-06  3.500895e-06  3.510174e-06  3.519132e-06  3.527769e-06  3.536081e-06  3.544066e-06  3.551722e-06  3.559044e-06  3.566031e-06  3.572678e-06  3.578982e-06  3.584936e-06  3.590537e-06  3.595778e-06  3.600652e-06  3.605149e-06  3.609258e-06  3.612964e-06  3.645146e-06  3.706119e-06  3.767092e-06  3.828065e-06  3.889038e-06  3.918431e-06  3.915820e-06  3.912677e-06  3.909031e-06  3.904903e-06  3.900311e-06  3.895269e-06  3.889788e-06  3.883877e-06  3.877547e-06  3.870803e-06  3.863654e-06  3.856104e-06  3.848159e-06  3.839824e-06  3.831103e-06  3.822000e-06  3.812520e-06  3.802665e-06  3.792439e-06  3.781844e-06  3.770884e-06  3.759560e-06  3.747877e-06  3.735835e-06  3.723437e-06  3.710684e-06  3.697580e-06  3.684126e-06  3.670323e-06  3.656173e-06  3.641678e-06  3.626839e-06  3.611658e-06  3.596136e-06  3.580274e-06  3.564074e-06  3.547537e-06  3.530663e-06  3.513455e-06  3.495914e-06  3.478039e-06  3.459833e-06  3.441296e-06  3.422429e-06  3.403234e-06  3.383710e-06           nan
  7.126400e-01  3.540917e-06  3.561918e-06  3.582588e-06  3.602927e-06  3.622934e-06  3.642609e-06  3.661950e-06  3.680958e-06  3.699630e-06  3.717967e-06  3.735967e-06  3.753630e-06  3.770954e-06  3.787939e-06  3.804584e-06  3.820888e-06  3.836849e-06  3.852467e-06  3.867740e-06  3.882668e-06  3.897248e-06  3.911481e-06  3.925364e-06  3.938896e-06  3.952075e-06  3.964901e-06  3.977371e-06  3.989483e-06  4.001237e-06  4.012629e-06  4.023658e-06  4.034322e-06  4.044618e-06  4.054544e-06  4.064098e-06  4.073275e-06  4.082074e-06  4.090490e-06  4.098520e-06  4.106160e-06  4.113405e-06  4.120249e-06  4.126686e-06  4.132709e-06  4.138310e-06  4.143479e-06  4.148202e-06  4.152461e-06  4.189448e-06  4.259526e-06  4.329604e-06  4.399682e-06  4.469759e-06  4.503541e-06  4.500541e-06  4.496928e-06  4.492737e-06  4.487993e-06  4.482716e-06  4.476920e-06  4.470621e-06  4.463828e-06  4.456552e-06  4.448802e-06  4.440585e-06  4.431907e-06  4.422776e-06  4.413196e-06  4.403173e-06  4.392711e-06  4.381815e-06  4.370489e-06  4.358735e-06  4.346559e-06  4.333962e-06  4.320948e-06  4.307519e-06  4.293679e-06  4.279430e-06  4.264773e-06  4.249712e-06  4.234249e-06  4.218385e-06  4.202122e-06  4.185463e-06  4.168408e-06  4.150960e-06  4.133120e-06  4.114890e-06  4.096271e-06  4.077264e-06  4.057871e-06  4.038094e-06  4.017933e-06  3.997389e-06  3.976464e-06  3.955159e-06  3.933475e-06  3.911413e-06  3.888974e-06           nan
  8.971700e-01  4.097894e-06  4.122198e-06  4.146120e-06  4.169658e-06  4.192813e-06  4.215582e-06  4.237966e-06  4.259963e-06  4.281573e-06  4.302794e-06  4.323625e-06  4.344066e-06  4.364116e-06  4.383773e-06  4.403036e-06  4.421904e-06  4.440376e-06  4.458450e-06  4.476126e-06  4.493402e-06  4.510276e-06  4.526747e-06  4.542814e-06  4.558474e-06  4.573727e-06  4.588570e-06  4.603001e-06  4.617019e-06  4.630621e-06  4.643805e-06  4.656569e-06  4.668911e-06  4.680827e-06  4.692314e-06  4.703370e-06  4.713991e-06  4.724174e-06  4.733914e-06  4.743207e-06  4.752049e-06  4.760433e-06  4.768353e-06  4.775803e-06  4.782774e-06  4.789256e-06  4.795238e-06  4.800703e-06  4.805633e-06  4.848438e-06  4.929539e-06  5.010640e-06  5.091741e-06  5.172841e-06  5.211937e-06  5.208464e-06  5.204284e-06  5.199434e-06  5.193944e-06  5.187836e-06  5.181129e-06  5.173838e-06  5.165977e-06  5.157557e-06  5.148587e-06  5.139077e-06  5.129035e-06  5.118467e-06  5.107381e-06  5.095781e-06  5.083674e-06  5.071064e-06  5.057956e-06  5.044354e-06  5.030261e-06  5.015683e-06  5.000622e-06  4.985081e-06  4.969064e-06  4.952573e-06  4.935612e-06  4.918182e-06  4.900286e-06  4.881926e-06  4.863105e-06  4.843825e-06  4.824088e-06  4.803895e-06  4.783249e-06  4.762151e-06  4.740604e-06  4.718607e-06  4.696164e-06  4.673276e-06  4.649943e-06  4.626168e-06  4.601952e-06  4.577296e-06  4.552201e-06  4.526669e-06  4.500700e-06           nan
  1.129400e+00  4.726448e-06  4.756342e-06  4.785766e-06  4.814718e-06  4.843197e-06  4.871203e-06  4.898735e-06  4.925791e-06  4.952371e-06  4.978473e-06  5.004096e-06  5.029239e-06  5.053900e-06  5.078080e-06  5.101775e-06  5.124985e-06  5.147708e-06  5.169943e-06  5.191689e-06  5.212943e-06  5.233704e-06  5.253970e-06  5.273740e-06  5.293011e-06  5.311782e-06  5.330050e-06  5.347813e-06  5.365069e-06  5.381816e-06  5.398050e-06  5.413769e-06  5.428969e-06  5.443649e-06  5.457804e-06  5.471430e-06  5.484524e-06  5.497081e-06  5.509096e-06  5.520564e-06  5.531480e-06  5.541837e-06  5.551626e-06  5.560841e-06  5.569471e-06  5.577503e-06  5.584925e-06  5.591716e-06  5.597854e-06  5.644100e-06  5.730966e-06  5.817832e-06  5.904698e-06  5.991563e-06  6.033293e-06  6.029237e-06  6.024364e-06  6.018721e-06  6.012339e-06  6.005246e-06  5.997463e-06  5.989008e-06  5.979895e-06  5.970139e-06  5.959750e-06  5.948739e-06  5.937114e-06  5.924885e-06  5.912057e-06  5.898639e-06  5.884635e-06  5.870053e-06  5.854896e-06  5.839170e-06  5.822880e-06  5.806029e-06  5.788622e-06  5.770662e-06  5.752153e-06  5.733098e-06  5.713500e-06  5.693362e-06  5.672688e-06  5.651478e-06  5.629737e-06  5.607466e-06  5.584668e-06  5.561344e-06  5.537498e-06  5.513130e-06  5.488244e-06  5.462840e-06  5.436921e-06  5.410487e-06  5.383542e-06  5.356086e-06  5.328121e-06  5.299648e-06  5.270669e-06  5.241185e-06  5.211197e-06           nan
  1.421900e+00  5.403692e-06  5.442260e-06  5.480223e-06  5.517580e-06  5.554329e-06  5.590469e-06  5.625999e-06  5.660917e-06  5.695223e-06  5.728915e-06  5.761992e-06  5.794451e-06  5.826293e-06  5.857515e-06  5.888115e-06  5.918093e-06  5.947445e-06  5.976171e-06  6.004269e-06  6.031737e-06  6.058572e-06  6.084773e-06  6.110337e-06  6.135262e-06  6.159546e-06  6.183185e-06  6.206179e-06  6.228522e-06  6.250214e-06  6.271249e-06  6.291626e-06  6.311339e-06  6.330386e-06  6.348762e-06  6.366463e-06  6.383484e-06  6.399819e-06  6.415463e-06  6.430408e-06  6.444649e-06  6.458177e-06  6.470982e-06  6.483054e-06  6.494381e-06  6.504949e-06  6.514739e-06  6.523727e-06  6.531885e-06  6.578710e-06  6.664852e-06  6.750994e-06  6.837136e-06  6.923278e-06  6.964328e-06  6.959539e-06  6.953810e-06  6.947196e-06  6.939734e-06  6.931455e-06  6.922384e-06  6.912542e-06  6.901946e-06  6.890610e-06  6.878550e-06  6.865775e-06  6.852296e-06  6.838123e-06  6.823264e-06  6.807727e-06  6.791518e-06  6.774645e-06  6.757113e-06  6.738927e-06  6.720093e-06  6.700616e-06  6.680500e-06  6.659749e-06  6.638367e-06  6.616358e-06  6.593726e-06  6.570473e-06  6.546603e-06  6.522118e-06  6.497023e-06  6.471318e-06  6.445007e-06  6.418093e-06  6.390577e-06  6.362463e-06  6.333751e-06  6.304444e-06  6.274544e-06  6.244053e-06  6.212973e-06  6.181305e-06  6.149052e-06  6.116214e-06  6.082793e-06  6.048792e-06  6.014210e-06           nan
  1.790100e+00  6.127100e-06  6.176399e-06  6.224929e-06  6.272690e-06  6.319680e-06  6.365897e-06  6.411341e-06  6.456008e-06  6.499899e-06  6.543011e-06  6.585343e-06  6.626893e-06  6.667659e-06  6.707639e-06  6.746832e-06  6.785235e-06  6.822846e-06  6.859663e-06  6.895685e-06  6.930907e-06  6.965329e-06  6.998948e-06  7.031760e-06  7.063763e-06  7.094955e-06  7.125331e-06  7.154889e-06  7.183625e-06  7.211535e-06  7.238616e-06  7.264863e-06  7.290273e-06  7.314839e-06  7.338558e-06  7.361422e-06  7.383428e-06  7.404567e-06  7.424832e-06  7.444216e-06  7.462710e-06  7.480304e-06  7.496986e-06  7.512743e-06  7.527559e-06  7.541418e-06  7.554295e-06  7.566162e-06  7.576981e-06  7.624475e-06  7.709463e-06  7.794452e-06  7.879441e-06  7.964429e-06  8.004516e-06  7.998837e-06  7.992076e-06  7.984293e-06  7.975535e-06  7.965838e-06  7.955229e-06  7.943734e-06  7.931372e-06  7.918161e-06  7.904116e-06  7.889250e-06  7.873576e-06  7.857104e-06  7.839844e-06  7.821805e-06  7.802994e-06  7.783419e-06  7.763087e-06  7.742004e-06  7.720177e-06  7.697609e-06  7.674308e-06  7.650277e-06  7.625520e-06  7.600043e-06  7.573848e-06  7.546941e-06  7.519323e-06  7.491000e-06  7.461973e-06  7.432246e-06  7.401822e-06  7.370704e-06  7.338894e-06  7.306394e-06  7.273208e-06  7.239337e-06  7.204784e-06  7.169551e-06  7.133639e-06  7.097052e-06  7.059790e-06  7.021855e-06  6.983250e-06  6.943976e-06  6.904034e-06           nan
  2.253600e+00  6.875382e-06  6.937666e-06  6.998991e-06  7.059355e-06  7.118755e-06  7.177191e-06  7.234661e-06  7.291162e-06  7.346692e-06  7.401251e-06  7.454835e-06  7.507443e-06  7.559072e-06  7.609720e-06  7.659384e-06  7.708063e-06  7.755754e-06  7.802454e-06  7.848160e-06  7.892869e-06  7.936579e-06  7.979286e-06  8.020986e-06  8.061677e-06  8.101355e-06  8.140015e-06  8.177655e-06  8.214268e-06  8.249852e-06  8.284401e-06  8.317909e-06  8.350372e-06  8.381783e-06  8.412136e-06  8.441425e-06  8.469641e-06  8.496776e-06  8.522822e-06  8.547768e-06  8.571603e-06  8.594315e-06  8.615890e-06  8.636310e-06  8.655558e-06  8.673609e-06  8.690436e-06  8.706001e-06  8.720255e-06  8.768877e-06  8.852890e-06  8.936904e-06  9.020917e-06  9.104930e-06  9.144058e-06  9.137298e-06  9.129287e-06  9.120096e-06  9.109779e-06  9.098380e-06  9.085931e-06  9.072460e-06  9.057991e-06  9.042546e-06  9.026140e-06  9.008790e-06  8.990510e-06  8.971312e-06  8.951208e-06  8.930208e-06  8.908320e-06  8.885554e-06  8.861918e-06  8.837418e-06  8.812062e-06  8.785855e-06  8.758805e-06  8.730915e-06  8.702192e-06  8.672640e-06  8.642264e-06  8.611067e-06  8.579055e-06  8.546232e-06  8.512599e-06  8.478162e-06  8.442924e-06  8.406887e-06  8.370055e-06  8.332431e-06  8.294017e-06  8.254816e-06  8.214831e-06  8.174064e-06  8.132517e-06  8.090192e-06  8.047093e-06  8.003220e-06  7.958576e-06  7.913163e-06  7.866982e-06           nan
  2.837100e+00  7.627427e-06  7.705079e-06  7.781553e-06  7.856849e-06  7.930963e-06  8.003893e-06  8.075638e-06  8.146194e-06  8.215560e-06  8.283732e-06  8.350709e-06  8.416488e-06  8.481065e-06  8.544439e-06  8.606605e-06  8.667561e-06  8.727304e-06  8.785831e-06  8.843137e-06  8.899219e-06  8.954074e-06  9.007698e-06  9.060085e-06  9.111233e-06  9.161135e-06  9.209788e-06  9.257186e-06  9.303325e-06  9.348197e-06  9.391797e-06  9.434118e-06  9.475154e-06  9.514897e-06  9.553339e-06  9.590471e-06  9.626284e-06  9.660767e-06  9.693909e-06  9.725697e-06  9.756118e-06  9.785155e-06  9.812791e-06  9.839004e-06  9.863770e-06  9.887060e-06  9.908838e-06  9.929056e-06  9.947653e-06  9.998304e-06  1.008228e-05  1.016625e-05  1.025023e-05  1.033420e-05  1.037273e-05  1.036465e-05  1.035510e-05  1.034419e-05  1.033198e-05  1.031852e-05  1.030384e-05  1.028798e-05  1.027096e-05  1.025282e-05  1.023358e-05  1.021324e-05  1.019184e-05  1.016937e-05  1.014586e-05  1.012132e-05  1.009576e-05  1.006919e-05  1.004161e-05  1.001305e-05  9.983497e-06  9.952968e-06  9.921469e-06  9.889006e-06  9.855585e-06  9.821212e-06  9.785892e-06  9.749631e-06  9.712433e-06  9.674302e-06  9.635244e-06  9.595263e-06  9.554362e-06  9.512544e-06  9.469815e-06  9.426177e-06  9.381633e-06  9.336186e-06  9.289840e-06  9.242598e-06  9.194461e-06  9.145434e-06  9.095518e-06  9.044716e-06  8.993030e-06  8.940463e-06  8.887016e-06           nan
  3.571700e+00  8.364937e-06  8.460364e-06  8.554376e-06  8.646971e-06  8.738145e-06  8.827895e-06  8.916219e-06  9.003114e-06  9.088576e-06  9.172603e-06  9.255190e-06  9.336335e-06  9.416033e-06  9.494282e-06  9.571076e-06  9.646413e-06  9.720288e-06  9.792697e-06  9.863634e-06  9.933096e-06  1.000108e-05  1.006757e-05  1.013258e-05  1.019609e-05  1.025809e-05  1.031859e-05  1.037757e-05  1.043502e-05  1.049095e-05  1.054534e-05  1.059818e-05  1.064947e-05  1.069919e-05  1.074734e-05  1.079389e-05  1.083885e-05  1.088220e-05  1.092392e-05  1.096400e-05  1.100241e-05  1.103914e-05  1.107417e-05  1.110746e-05  1.113899e-05  1.116872e-05  1.119660e-05  1.122258e-05  1.124656e-05  1.130054e-05  1.138608e-05  1.147162e-05  1.155716e-05  1.164270e-05  1.168127e-05  1.167151e-05  1.166005e-05  1.164698e-05  1.163240e-05  1.161635e-05  1.159889e-05  1.158007e-05  1.155990e-05  1.153843e-05  1.151568e-05  1.149167e-05  1.146642e-05  1.143995e-05  1.141227e-05  1.138341e-05  1.135337e-05  1.132217e-05  1.128981e-05  1.125632e-05  1.122169e-05  1.118594e-05  1.114908e-05  1.111111e-05  1.107205e-05  1.103189e-05  1.099065e-05  1.094834e-05  1.090495e-05  1.086050e-05  1.081498e-05  1.076842e-05  1.072080e-05  1.067214e-05  1.062243e-05  1.057169e-05  1.051992e-05  1.046713e-05  1.041330e-05  1.035846e-05  1.030260e-05  1.024573e-05  1.018784e-05  1.012895e-05  1.006906e-05  1.000816e-05  9.946271e-06           nan
  4.496500e+00  9.075806e-06  9.191316e-06  9.305166e-06  9.417353e-06  9.527872e-06  9.636721e-06  9.743894e-06  9.849389e-06  9.953200e-06  1.005532e-05  1.015575e-05  1.025449e-05  1.035152e-05  1.044684e-05  1.054045e-05  1.063235e-05  1.072252e-05  1.081096e-05  1.089767e-05  1.098263e-05  1.106585e-05  1.114731e-05  1.122700e-05  1.130493e-05  1.138108e-05  1.145544e-05  1.152800e-05  1.159876e-05  1.166770e-05  1.173482e-05  1.180010e-05  1.186353e-05  1.192510e-05  1.198479e-05  1.204259e-05  1.209848e-05  1.215244e-05  1.220446e-05  1.225451e-05  1.230257e-05  1.234861e-05  1.239260e-05  1.243451e-05  1.247429e-05  1.251189e-05  1.254725e-05  1.258029e-05  1.261091e-05  1.266976e-05  1.275877e-05  1.284777e-05  1.293677e-05  1.302577e-05  1.306505e-05  1.305296e-05  1.303883e-05  1.302279e-05  1.300494e-05  1.298537e-05  1.296413e-05  1.294128e-05  1.291686e-05  1.289091e-05  1.286346e-05  1.283455e-05  1.280420e-05  1.277243e-05  1.273927e-05  1.270473e-05  1.266883e-05  1.263160e-05  1.259304e-05  1.255317e-05  1.251201e-05  1.246956e-05  1.242583e-05  1.238085e-05  1.233462e-05  1.228714e-05  1.223843e-05  1.218850e-05  1.213736e-05  1.208501e-05  1.203146e-05  1.197672e-05  1.192079e-05  1.186369e-05  1.180541e-05  1.174597e-05  1.168537e-05  1.162361e-05  1.156071e-05  1.149667e-05  1.143148e-05  1.136517e-05  1.129772e-05  1.122916e-05  1.115947e-05  1.108867e-05  1.101675e-05           nan
  5.660700e+00  9.777387e-06  9.915159e-06  1.005105e-05  1.018505e-05  1.031716e-05  1.044736e-05  1.057567e-05  1.070206e-05  1.082654e-05  1.094909e-05  1.106971e-05  1.118840e-05  1.130514e-05  1.141993e-05  1.153276e-05  1.164363e-05  1.175252e-05  1.185943e-05  1.196435e-05  1.206727e-05  1.216817e-05  1.226706e-05  1.236392e-05  1.245873e-05  1.255149e-05  1.264219e-05  1.273080e-05  1.281733e-05  1.290175e-05  1.298405e-05  1.306422e-05  1.314223e-05  1.321807e-05  1.329171e-05  1.336315e-05  1.343235e-05  1.349928e-05  1.356393e-05  1.362626e-05  1.368623e-05  1.374381e-05  1.379896e-05  1.385162e-05  1.390174e-05  1.394925e-05  1.399406e-05  1.403606e-05  1.407512e-05  1.414046e-05  1.423445e-05  1.432843e-05  1.442242e-05  1.451640e-05  1.455598e-05  1.453897e-05  1.451927e-05  1.449708e-05  1.447256e-05  1.444583e-05  1.441699e-05  1.438612e-05  1.435328e-05  1.431854e-05  1.428194e-05  1.424354e-05  1.420338e-05  1.416149e-05  1.411790e-05  1.407266e-05  1.402578e-05  1.397730e-05  1.392723e-05  1.387561e-05  1.382245e-05  1.376777e-05  1.371159e-05  1.365393e-05  1.359481e-05  1.353424e-05  1.347224e-05  1.340881e-05  1.334399e-05  1.327777e-05  1.321017e-05  1.314120e-05  1.307088e-05  1.299921e-05  1.292621e-05  1.285188e-05  1.277623e-05  1.269929e-05  1.262104e-05  1.254151e-05  1.246070e-05  1.237862e-05  1.229527e-05  1.221067e-05  1.212482e-05  1.203773e-05  1.194941e-05           nan
  7.126500e+00  1.045979e-05  1.062161e-05  1.078139e-05  1.093913e-05  1.109482e-05  1.124845e-05  1.140001e-05  1.154949e-05  1.169689e-05  1.184220e-05  1.198540e-05  1.212648e-05  1.226544e-05  1.240226e-05  1.253693e-05  1.266944e-05  1.279978e-05  1.292793e-05  1.305389e-05  1.317763e-05  1.329915e-05  1.341842e-05  1.353544e-05  1.365018e-05  1.376263e-05  1.387277e-05  1.398059e-05  1.408605e-05  1.418915e-05  1.428985e-05  1.438813e-05  1.448398e-05  1.457735e-05  1.466822e-05  1.475656e-05  1.484233e-05  1.492549e-05  1.500601e-05  1.508384e-05  1.515892e-05  1.523121e-05  1.530062e-05  1.536710e-05  1.543055e-05  1.549086e-05  1.554791e-05  1.560154e-05  1.565152e-05  1.572315e-05  1.581935e-05  1.591554e-05  1.601174e-05  1.610793e-05  1.614163e-05  1.611004e-05  1.607514e-05  1.603732e-05  1.599684e-05  1.595391e-05  1.590870e-05  1.586132e-05  1.581191e-05  1.576054e-05  1.570732e-05  1.565229e-05  1.559554e-05  1.553712e-05  1.547708e-05  1.541547e-05  1.535232e-05  1.528769e-05  1.522160e-05  1.515408e-05  1.508518e-05  1.501492e-05  1.494332e-05  1.487041e-05  1.479621e-05  1.472075e-05  1.464405e-05  1.456613e-05  1.448700e-05  1.440669e-05  1.432521e-05  1.424258e-05  1.415882e-05  1.407393e-05  1.398793e-05  1.390084e-05  1.381267e-05  1.372344e-05  1.363315e-05  1.354181e-05  1.344944e-05  1.335605e-05  1.326165e-05  1.316625e-05  1.306986e-05  1.297249e-05  1.287414e-05           nan
  8.971700e+00  1.110440e-05  1.129198e-05  1.147750e-05  1.166096e-05  1.184234e-05  1.202163e-05  1.219882e-05  1.237388e-05  1.254681e-05  1.271759e-05  1.288621e-05  1.305264e-05  1.321687e-05  1.337889e-05  1.353868e-05  1.369621e-05  1.385148e-05  1.400445e-05  1.415510e-05  1.430342e-05  1.444939e-05  1.459297e-05  1.473414e-05  1.487288e-05  1.500915e-05  1.514293e-05  1.527419e-05  1.540290e-05  1.552901e-05  1.565249e-05  1.577331e-05  1.589141e-05  1.600676e-05  1.611930e-05  1.622898e-05  1.633574e-05  1.643952e-05  1.654025e-05  1.663785e-05  1.673224e-05  1.682330e-05  1.691094e-05  1.699502e-05  1.707539e-05  1.715186e-05  1.722420e-05  1.729212e-05  1.735521e-05  1.742429e-05  1.750336e-05  1.758242e-05  1.766149e-05  1.774055e-05  1.774657e-05  1.767875e-05  1.760991e-05  1.754011e-05  1.746939e-05  1.739779e-05  1.732537e-05  1.725214e-05  1.717814e-05  1.710339e-05  1.702793e-05  1.695177e-05  1.687494e-05  1.679745e-05  1.671932e-05  1.664057e-05  1.656120e-05  1.648125e-05  1.640071e-05  1.631960e-05  1.623793e-05  1.615572e-05  1.607296e-05  1.598968e-05  1.590588e-05  1.582156e-05  1.573675e-05  1.565143e-05  1.556563e-05  1.547935e-05  1.539260e-05  1.530538e-05  1.521769e-05  1.512955e-05  1.504096e-05  1.495193e-05  1.486245e-05  1.477254e-05  1.468221e-05  1.459145e-05  1.450026e-05  1.440867e-05  1.431666e-05  1.422424e-05  1.413142e-05  1.403821e-05  1.394459e-05           nan
  1.129500e+01  1.166204e-05  1.187433e-05  1.208478e-05  1.229335e-05  1.250003e-05  1.270480e-05  1.290765e-05  1.310855e-05  1.330748e-05  1.350442e-05  1.369936e-05  1.389226e-05  1.408310e-05  1.427186e-05  1.445852e-05  1.464304e-05  1.482539e-05  1.500556e-05  1.518350e-05  1.535920e-05  1.553260e-05  1.570368e-05  1.587240e-05  1.603873e-05  1.620261e-05  1.636402e-05  1.652289e-05  1.667919e-05  1.683286e-05  1.698384e-05  1.713207e-05  1.727750e-05  1.742005e-05  1.755965e-05  1.769620e-05  1.782964e-05  1.795985e-05  1.808673e-05  1.821015e-05  1.832998e-05  1.844607e-05  1.855823e-05  1.866625e-05  1.876989e-05  1.886883e-05  1.896271e-05  1.905103e-05  1.913311e-05  1.919754e-05  1.924960e-05  1.930167e-05  1.935373e-05  1.940580e-05  1.937720e-05  1.927068e-05  1.916679e-05  1.906481e-05  1.896425e-05  1.886481e-05  1.876627e-05  1.866846e-05  1.857125e-05  1.847455e-05  1.837827e-05  1.828234e-05  1.818672e-05  1.809135e-05  1.799619e-05  1.790122e-05  1.780640e-05  1.771171e-05  1.761713e-05  1.752263e-05  1.742820e-05  1.733382e-05  1.723948e-05  1.714517e-05  1.705088e-05  1.695659e-05  1.686229e-05  1.676799e-05  1.667366e-05  1.657931e-05  1.648493e-05  1.639051e-05  1.629605e-05  1.620153e-05  1.610696e-05  1.601234e-05  1.591765e-05  1.582290e-05  1.572808e-05  1.563319e-05  1.553822e-05  1.544318e-05  1.534806e-05  1.525285e-05  1.515756e-05  1.506219e-05  1.496672e-05           nan
